label	term	score	rank
PMID_32559514_1_year_old_girl_de-prompt.txt	MONDO:0019169	0.5	2
PMID_32559514_1_year_old_girl_de-prompt.txt	MONDO:0018158	0.3333333333333333	3
PMID_32559514_1_year_old_girl_de-prompt.txt	MONDO:0010789	0.25	4
PMID_32559514_1_year_old_girl_de-prompt.txt	Organic acidemias (general category, such as Propionic acidemia or Methylmalonic acidemia)	0.2	5
PMID_21660509_PKDF793d_de-prompt.txt	MONDO:0010134	1.0	1
PMID_21660509_PKDF793d_de-prompt.txt	MONDO:0018965	0.5	2
PMID_21660509_PKDF793d_de-prompt.txt	MONDO:0019501	0.3333333333333333	3
PMID_21660509_PKDF793d_de-prompt.txt	MONDO:0018094	0.25	4
PMID_21660509_PKDF793d_de-prompt.txt	MONDO:0024540	0.2	5
STX_Syrbe_13_de-prompt.txt	MONDO:0010726	1.0	1
STX_Syrbe_13_de-prompt.txt	MONDO:0009281	0.5	2
STX_Syrbe_13_de-prompt.txt	MONDO:0007113	0.3333333333333333	3
STX_Syrbe_13_de-prompt.txt	MONDO:0010100	0.25	4
STX_Syrbe_13_de-prompt.txt	MONDO:0100135	0.2	5
PMID_28625504_UW335_4_de-prompt.txt	MONDO:0008944	1.0	1
PMID_28625504_UW335_4_de-prompt.txt	MONDO:0018838	0.5	2
PMID_28625504_UW335_4_de-prompt.txt	MONDO:0000171	0.3333333333333333	3
PMID_28625504_UW335_4_de-prompt.txt	MONDO:0009532	0.25	4
PMID_28625504_UW335_4_de-prompt.txt	MONDO:0019234	0.2	5
PMID_33277917_Patient_7_de-prompt.txt	MONDO:0010035	1.0	1
PMID_33277917_Patient_7_de-prompt.txt	MONDO:0016033	0.5	2
PMID_33277917_Patient_7_de-prompt.txt	MONDO:0007113	0.3333333333333333	3
PMID_33277917_Patient_7_de-prompt.txt	MONDO:0010383	0.25	4
PMID_33277917_Patient_7_de-prompt.txt	MONDO:0008644	0.2	5
PMID_15911822_Patient_1_de-prompt.txt	MONDO:0009319	1.0	1
PMID_15911822_Patient_1_de-prompt.txt	MONDO:0010200	0.5	2
PMID_15911822_Patient_1_de-prompt.txt	MONDO:0007739	0.3333333333333333	3
PMID_15911822_Patient_1_de-prompt.txt	MONDO:0005180	0.25	4
PMID_28074573_KK1_de-prompt.txt	MONDO:0008104	1.0	1
PMID_28074573_KK1_de-prompt.txt	MONDO:0019499	0.5	2
PMID_28074573_KK1_de-prompt.txt	MONDO:0008394	0.3333333333333333	3
PMID_28074573_KK1_de-prompt.txt	MONDO:0010589	0.25	4
PMID_36446582_KBG39_de-prompt.txt	MONDO:0016033	1.0	1
PMID_36446582_KBG39_de-prompt.txt	MONDO:0010035	0.5	2
PMID_36446582_KBG39_de-prompt.txt	MONDO:0019188	0.3333333333333333	3
PMID_15266616_98_de-prompt.txt	MONDO:0019188	1.0	1
PMID_15266616_98_de-prompt.txt	MONDO:0016512	0.5	2
PMID_15266616_98_de-prompt.txt	MONDO:0008104	0.3333333333333333	3
PMID_15266616_98_de-prompt.txt	MONDO:0007621	0.25	4
PMID_15266616_98_de-prompt.txt	MONDO:0008678	0.2	5
PMID_21827697_C2_de-prompt.txt	MONDO:0010726	1.0	1
PMID_21827697_C2_de-prompt.txt	MONDO:0007113	0.5	2
PMID_21827697_C2_de-prompt.txt	MONDO:0012589	0.3333333333333333	3
PMID_21827697_C2_de-prompt.txt	MONDO:0009341	0.25	4
PMID_21827697_C2_de-prompt.txt	MONDO:0027407	0.2	5
PMID_37154409_C_II_2_de-prompt.txt	MONDO:0020380	1.0	1
PMID_37154409_C_II_2_de-prompt.txt	MONDO:0007803	0.5	2
PMID_37154409_C_II_2_de-prompt.txt	MONDO:0022687	0.3333333333333333	3
PMID_37154409_C_II_2_de-prompt.txt	MONDO:0010382	0.25	4
PMID_37154409_C_II_2_de-prompt.txt	MONDO:0100339	0.2	5
PMID_25168959_Y29_de-prompt.txt	MONDO:0016033	1.0	1
PMID_25168959_Y29_de-prompt.txt	MONDO:0010035	0.5	2
PMID_25168959_Y29_de-prompt.txt	Hunter syndrome (Mucopolysaccharidosis type II)	0.3333333333333333	3
PMID_25168959_Y29_de-prompt.txt	MONDO:0008678	0.25	4
PMID_25168959_Y29_de-prompt.txt	MONDO:0010561	0.2	5
PMID_28132691_Subject_3_de-prompt.txt	MONDO:0010383	1.0	1
PMID_28132691_Subject_3_de-prompt.txt	MONDO:0010726	0.5	2
PMID_28132691_Subject_3_de-prompt.txt	MONDO:0007113	0.3333333333333333	3
PMID_28132691_Subject_3_de-prompt.txt	MONDO:0008434	0.25	4
PMID_28132691_Subject_3_de-prompt.txt	MONDO:0011652	0.2	5
STX_23708187_T1266_de-prompt.txt	MONDO:0100135	1.0	1
STX_23708187_T1266_de-prompt.txt	MONDO:0016532	0.5	2
STX_23708187_T1266_de-prompt.txt	MONDO:0018097	0.3333333333333333	3
STX_23708187_T1266_de-prompt.txt	MONDO:0010726	0.25	4
STX_23708187_T1266_de-prompt.txt	MONDO:0009509	0.2	5
STX_20887364_Subject_1979_de-prompt.txt	MONDO:0100062	1.0	1
STX_20887364_Subject_1979_de-prompt.txt	MONDO:0018097	0.5	2
STX_20887364_Subject_1979_de-prompt.txt	MONDO:0010568	0.3333333333333333	3
STX_20887364_Subject_1979_de-prompt.txt	MONDO:0019234	0.25	4
STX_20887364_Subject_1979_de-prompt.txt	MONDO:0018838	0.2	5
PMID_26162006_Individual_I_1_de-prompt.txt	MONDO:0001868	1.0	1
PMID_26162006_Individual_I_1_de-prompt.txt	MONDO:0100046	0.5	2
PMID_26162006_Individual_I_1_de-prompt.txt	Normal-tension glaucoma	0.3333333333333333	3
PMID_26162006_Individual_I_1_de-prompt.txt	MONDO:0010896	0.25	4
PMID_15266616_152_de-prompt.txt	MONDO:0016512	1.0	1
PMID_15266616_152_de-prompt.txt	MONDO:0000107	0.5	2
PMID_15266616_152_de-prompt.txt	MONDO:0008965	0.3333333333333333	3
PMID_15266616_152_de-prompt.txt	MONDO:0008104	0.25	4
PMID_34722527_individual_individual_1_Juliana_Maria_Ferraz_Sallum1_8_Clinicalandmo_de-prompt.txt	MONDO:0018998	1.0	1
PMID_34722527_individual_individual_1_Juliana_Maria_Ferraz_Sallum1_8_Clinicalandmo_de-prompt.txt	MONDO:0019200	0.5	2
PMID_34722527_individual_individual_1_Juliana_Maria_Ferraz_Sallum1_8_Clinicalandmo_de-prompt.txt	MONDO:0015993	0.3333333333333333	3
PMID_34722527_individual_individual_1_Juliana_Maria_Ferraz_Sallum1_8_Clinicalandmo_de-prompt.txt	MONDO:0019353	0.25	4
PMID_34722527_individual_individual_1_Juliana_Maria_Ferraz_Sallum1_8_Clinicalandmo_de-prompt.txt	MONDO:0016484	0.2	5
STX_S013_de-prompt.txt	MONDO:0007113	1.0	1
STX_S013_de-prompt.txt	MONDO:0008434	0.5	2
STX_S013_de-prompt.txt	MONDO:0010726	0.3333333333333333	3
STX_S013_de-prompt.txt	MONDO:0012589	0.25	4
STX_S013_de-prompt.txt	MONDO:0011652	0.2	5
PMID_32154675_Family_2_Patient_5_de-prompt.txt	MONDO:0018954	1.0	1
PMID_32154675_Family_2_Patient_5_de-prompt.txt	MONDO:0019499	0.5	2
PMID_32154675_Family_2_Patient_5_de-prompt.txt	MONDO:0008104	0.3333333333333333	3
PMID_32154675_Family_2_Patient_5_de-prompt.txt	MONDO:0007363	0.25	4
PMID_32154675_Family_2_Patient_5_de-prompt.txt	MONDO:0017314	0.2	5
PMID_12058348_Patient_6_de-prompt.txt	MONDO:0100082	1.0	1
PMID_12058348_Patient_6_de-prompt.txt	MONDO:0008104	0.5	2
PMID_12058348_Patient_6_de-prompt.txt	MONDO:0015280	0.3333333333333333	3
PMID_12058348_Patient_6_de-prompt.txt	MONDO:0009026	0.25	4
PMID_29351582_29351582_P1_de-prompt.txt	MONDO:0015626	1.0	1
PMID_29351582_29351582_P1_de-prompt.txt	MONDO:0019079	0.5	2
PMID_29351582_29351582_P1_de-prompt.txt	MONDO:0018940	0.3333333333333333	3
PMID_29351582_29351582_P1_de-prompt.txt	MONDO:0008087	0.25	4
PMID_29351582_29351582_P1_de-prompt.txt	MONDO:0010679	0.2	5
PMID_10756346_D22_de-prompt.txt	MONDO:0007947	1.0	1
PMID_10756346_D22_de-prompt.txt	MONDO:0018954	0.5	2
PMID_10756346_D22_de-prompt.txt	MONDO:0016469	0.3333333333333333	3
PMID_29707406_B_III_2_de-prompt.txt	MONDO:0010726	1.0	1
PMID_29707406_B_III_2_de-prompt.txt	MONDO:0007113	0.5	2
PMID_29707406_B_III_2_de-prompt.txt	MONDO:0008840	0.3333333333333333	3
PMID_29707406_B_III_2_de-prompt.txt	MONDO:0010789	0.25	4
PMID_29707406_B_III_2_de-prompt.txt	MONDO:0100339	0.2	5
PMID_37433783_P15_de-prompt.txt	MONDO:0018866	1.0	1
PMID_37433783_P15_de-prompt.txt	MONDO:0019234	0.5	2
PMID_37433783_P15_de-prompt.txt	MONDO:0008752	0.3333333333333333	3
PMID_37433783_P15_de-prompt.txt	MONDO:0010079	0.25	4
PMID_37433783_P15_de-prompt.txt	MONDO:0009591	0.2	5
PMID_25477417_F8_1_de-prompt.txt	MONDO:0016983	1.0	1
PMID_25477417_F8_1_de-prompt.txt	Idiopathic hypercalciuria with secondary renal tubular dysfunction	0.5	2
PMID_25477417_F8_1_de-prompt.txt	MONDO:0015827	0.3333333333333333	3
PMID_25477417_F8_1_de-prompt.txt	MONDO:0019992	0.25	4
PMID_25477417_F8_1_de-prompt.txt	MONDO:0010837	0.2	5
PMID_36446582_Kutkowska_Kazmierczak2021_P5_de-prompt.txt	MONDO:0019188	1.0	1
PMID_36446582_Kutkowska_Kazmierczak2021_P5_de-prompt.txt	MONDO:0016512	0.5	2
PMID_36446582_Kutkowska_Kazmierczak2021_P5_de-prompt.txt	MONDO:0008434	0.3333333333333333	3
PMID_36446582_Kutkowska_Kazmierczak2021_P5_de-prompt.txt	MONDO:0015280	0.25	4
PMID_36446582_Kutkowska_Kazmierczak2021_P5_de-prompt.txt	MONDO:0009026	0.2	5
STX_EG0898P_de-prompt.txt	MONDO:0007113	1.0	1
STX_EG0898P_de-prompt.txt	MONDO:0010726	0.5	2
STX_EG0898P_de-prompt.txt	MONDO:0010383	0.3333333333333333	3
STX_EG0898P_de-prompt.txt	MONDO:0010283	0.25	4
STX_EG0898P_de-prompt.txt	MONDO:0019349	0.2	5
PMID_36074901_15_de-prompt.txt	MONDO:0010383	1.0	1
PMID_36074901_15_de-prompt.txt	MONDO:0008608	0.5	2
PMID_36074901_15_de-prompt.txt	Rett syndrome (primarily in females)	0.3333333333333333	3
PMID_36074901_15_de-prompt.txt	MONDO:0008300	0.25	4
PMID_36074901_15_de-prompt.txt	MONDO:0007113	0.2	5
PMID_33731876_fam402_de-prompt.txt	MONDO:0010726	1.0	1
PMID_33731876_fam402_de-prompt.txt	MONDO:0010383	0.5	2
PMID_33731876_fam402_de-prompt.txt	MONDO:0007113	0.3333333333333333	3
PMID_33731876_fam402_de-prompt.txt	MONDO:0008300	0.25	4
PMID_33731876_fam402_de-prompt.txt	MONDO:0010035	0.2	5
PMID_10077612_Family_B_III_2_de-prompt.txt	MONDO:0100253	1.0	1
PMID_10077612_Family_B_III_2_de-prompt.txt	MONDO:0007732	0.5	2
PMID_10077612_Family_B_III_2_de-prompt.txt	MONDO:0010121	0.3333333333333333	3
PMID_10077612_Family_B_III_2_de-prompt.txt	MONDO:0016033	0.25	4
PMID_10077612_Family_B_III_2_de-prompt.txt	MONDO:0008411	0.2	5
PMID_35112411_35112411_P2_de-prompt.txt	MONDO:0010383	1.0	1
PMID_35112411_35112411_P2_de-prompt.txt	MONDO:0010726	0.5	2
PMID_35112411_35112411_P2_de-prompt.txt	MONDO:0007113	0.3333333333333333	3
PMID_35112411_35112411_P2_de-prompt.txt	MONDO:0009861	0.25	4
PMID_35112411_35112411_P2_de-prompt.txt	MONDO:0010200	0.2	5
PMID_29127725_Patient_2_de-prompt.txt	MONDO:0010035	1.0	1
PMID_29127725_Patient_2_de-prompt.txt	MONDO:0015229	0.5	2
PMID_29127725_Patient_2_de-prompt.txt	MONDO:0009571	0.3333333333333333	3
PMID_29127725_Patient_2_de-prompt.txt	MONDO:0008944	0.25	4
PMID_29127725_Patient_2_de-prompt.txt	MONDO:0019188	0.2	5
STX_29023665_No_ID_1_de-prompt.txt	MONDO:0010726	1.0	1
STX_29023665_No_ID_1_de-prompt.txt	MONDO:0007113	0.5	2
STX_29023665_No_ID_1_de-prompt.txt	MONDO:0010283	0.3333333333333333	3
STX_29023665_No_ID_1_de-prompt.txt	MONDO:0012589	0.25	4
STX_29023665_No_ID_1_de-prompt.txt	MONDO:0008434	0.2	5
PMID_36745799_V_13_de-prompt.txt	MONDO:0016971	1.0	1
PMID_36745799_V_13_de-prompt.txt	MONDO:0010311	0.5	2
PMID_36745799_V_13_de-prompt.txt	MONDO:0008030	0.3333333333333333	3
PMID_36745799_V_13_de-prompt.txt	MONDO:0008056	0.25	4
PMID_36745799_V_13_de-prompt.txt	MONDO:0019127	0.2	5
PMID_37761890_12__de-prompt.txt	MONDO:0008608	1.0	1
PMID_37761890_12__de-prompt.txt	MONDO:0010383	0.5	2
PMID_37761890_12__de-prompt.txt	MONDO:0008434	0.3333333333333333	3
PMID_37761890_12__de-prompt.txt	MONDO:0007113	0.25	4
PMID_37761890_12__de-prompt.txt	MONDO:0008678	0.2	5
PMID_37962958_26_de-prompt.txt	MONDO:0010035	1.0	1
PMID_37962958_26_de-prompt.txt	MONDO:0016033	0.5	2
PMID_37962958_26_de-prompt.txt	MONDO:0008678	0.3333333333333333	3
PMID_37962958_26_de-prompt.txt	MONDO:0008104	0.25	4
PMID_37962958_26_de-prompt.txt	MONDO:0007113	0.2	5
PMID_21217753_Fam_1_IV_9_de-prompt.txt	MONDO:0007522	1.0	1
PMID_21217753_Fam_1_IV_9_de-prompt.txt	MONDO:0007947	0.5	2
PMID_21217753_Fam_1_IV_9_de-prompt.txt	MONDO:0019019	0.3333333333333333	3
PMID_21217753_Fam_1_IV_9_de-prompt.txt	MONDO:0018954	0.25	4
PMID_21217753_Fam_1_IV_9_de-prompt.txt	MONDO:0019354	0.2	5
PMID_32431071_Family_2_IV_2_de-prompt.txt	MONDO:0010035	1.0	1
PMID_32431071_Family_2_IV_2_de-prompt.txt	MONDO:0008678	0.5	2
PMID_32431071_Family_2_IV_2_de-prompt.txt	MONDO:0008104	0.3333333333333333	3
PMID_32431071_Family_2_IV_2_de-prompt.txt	MONDO:0008684	0.25	4
PMID_32431071_Family_2_IV_2_de-prompt.txt	MONDO:0016033	0.2	5
PMID_35047834_Individual_3_1_de-prompt.txt	MONDO:0010726	1.0	1
PMID_35047834_Individual_3_1_de-prompt.txt	MONDO:0007113	0.5	2
PMID_35047834_Individual_3_1_de-prompt.txt	MONDO:0008300	0.3333333333333333	3
PMID_35047834_Individual_3_1_de-prompt.txt	MONDO:0008434	0.25	4
PMID_35047834_Individual_3_1_de-prompt.txt	MONDO:0010383	0.2	5
PMID_25868664_Family_18_Case_20_de-prompt.txt	MONDO:0002413	1.0	1
PMID_25868664_Family_18_Case_20_de-prompt.txt	MONDO:0009637	0.5	2
PMID_25868664_Family_18_Case_20_de-prompt.txt	MONDO:0010543	0.3333333333333333	3
PMID_25868664_Family_18_Case_20_de-prompt.txt	MONDO:0019169	0.25	4
PMID_22150416_Patient_2_de-prompt.txt	MONDO:0015465	1.0	1
PMID_22150416_Patient_2_de-prompt.txt	MONDO:0002933	0.5	2
PMID_22150416_Patient_2_de-prompt.txt	MONDO:0017198	0.3333333333333333	3
PMID_22150416_Patient_2_de-prompt.txt	MONDO:0007542	0.25	4
PMID_33731876_fam361_de-prompt.txt	MONDO:0010383	1.0	1
PMID_33731876_fam361_de-prompt.txt	MONDO:0010726	0.5	2
PMID_33731876_fam361_de-prompt.txt	MONDO:0008434	0.3333333333333333	3
PMID_33731876_fam361_de-prompt.txt	MONDO:0007113	0.25	4
PMID_33731876_fam361_de-prompt.txt	MONDO:0008300	0.2	5
PMID_27250695_Family_11_patient_15_de-prompt.txt	MONDO:0010726	1.0	1
PMID_27250695_Family_11_patient_15_de-prompt.txt	MONDO:0007113	0.5	2
PMID_27250695_Family_11_patient_15_de-prompt.txt	MONDO:0008434	0.3333333333333333	3
PMID_27250695_Family_11_patient_15_de-prompt.txt	MONDO:0016033	0.25	4
PMID_27250695_Family_11_patient_15_de-prompt.txt	MONDO:0008678	0.2	5
PMID_20074988__20074988_P6_de-prompt.txt	MONDO:0018158	1.0	1
PMID_20074988__20074988_P6_de-prompt.txt	MONDO:0009949	0.5	2
PMID_20074988__20074988_P6_de-prompt.txt	MONDO:0002413	0.3333333333333333	3
PMID_20074988__20074988_P6_de-prompt.txt	MONDO:0015286	0.25	4
PMID_20074988__20074988_P6_de-prompt.txt	MONDO:0000688	0.2	5
PMID_36553465_P19_de-prompt.txt	MONDO:0018910	1.0	1
PMID_36553465_P19_de-prompt.txt	MONDO:0030903	0.5	2
PMID_36553465_P19_de-prompt.txt	MONDO:0008963	0.3333333333333333	3
PMID_21683322_24_de-prompt.txt	MONDO:0007874	1.0	1
PMID_21683322_24_de-prompt.txt	MONDO:0008104	0.5	2
PMID_21683322_24_de-prompt.txt	MONDO:0019978	0.3333333333333333	3
PMID_21683322_24_de-prompt.txt	MONDO:0007477	0.25	4
PMID_21683322_24_de-prompt.txt	MONDO:0019567	0.2	5
PMID_22541558_individual_L_1_de-prompt.txt	MONDO:0007943	1.0	1
PMID_22541558_individual_L_1_de-prompt.txt	MONDO:0007944	0.5	2
PMID_22541558_individual_L_1_de-prompt.txt	MONDO:0009903	0.3333333333333333	3
PMID_29127725_Patient_1_de-prompt.txt	MONDO:0007621	1.0	1
PMID_29127725_Patient_1_de-prompt.txt	MONDO:0019188	0.5	2
PMID_29127725_Patient_1_de-prompt.txt	Anderson-Tawil syndrome	0.3333333333333333	3
PMID_29127725_Patient_1_de-prompt.txt	MONDO:0008287	0.25	4
PMID_29127725_Patient_1_de-prompt.txt	MONDO:0008434	0.2	5
PMID_12203992_B3_de-prompt.txt	MONDO:0007947	1.0	1
PMID_12203992_B3_de-prompt.txt	MONDO:0018954	0.5	2
PMID_12203992_B3_de-prompt.txt	MONDO:0004737	0.3333333333333333	3
PMID_12203992_B3_de-prompt.txt	MONDO:0016469	0.25	4
PMID_37850357_Case_2_de-prompt.txt	MONDO:0007838	1.0	1
PMID_37850357_Case_2_de-prompt.txt	MONDO:0008104	0.5	2
PMID_37850357_Case_2_de-prompt.txt	MONDO:0012020	0.3333333333333333	3
PMID_34722527_individual_individual_1_Juliana_Maria_Ferraz_Sallum1_6_Clinicalandmo_de-prompt.txt	MONDO:0018998	1.0	1
PMID_34722527_individual_individual_1_Juliana_Maria_Ferraz_Sallum1_6_Clinicalandmo_de-prompt.txt	MONDO:0019200	0.5	2
PMID_34722527_individual_individual_1_Juliana_Maria_Ferraz_Sallum1_6_Clinicalandmo_de-prompt.txt	MONDO:0015993	0.3333333333333333	3
PMID_34722527_individual_individual_1_Juliana_Maria_Ferraz_Sallum1_6_Clinicalandmo_de-prompt.txt	MONDO:0019353	0.25	4
PMID_34722527_individual_individual_1_Juliana_Maria_Ferraz_Sallum1_6_Clinicalandmo_de-prompt.txt	MONDO:0016484	0.2	5
